-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
-999.5,-749.625,-499.75,-249.875,0,249.875,499.75,749.625,999.5
