4.958,2.33,4
4.966,2.319,4
4.974,2.307,4
4.981,2.296,4
4.986,2.285,4
4.991,2.274,4
4.995,2.263,4
4.997,2.251,4
4.999,2.24,4
5,2.229,4
5,2.218,4
4.999,2.207,4
4.996,2.195,4
4.993,2.184,4
4.989,2.173,4
4.984,2.162,4
4.978,2.151,4
4.971,2.14,4
4.963,2.129,4
4.954,2.118,4
4.944,2.107,4
4.933,2.095,4
4.921,2.084,4
4.909,2.073,4
4.895,2.062,4
4.881,2.052,4
4.865,2.041,4
4.849,2.03,4
4.832,2.019,4
4.814,2.009,4
4.795,1.998,4
4.776,1.988,4
4.756,1.977,4
4.735,1.967,4
4.713,1.957,4
4.691,1.947,4
4.668,1.937,4
4.644,1.928,4
4.62,1.918,4
4.595,1.909,4
4.569,1.899,4
4.543,1.89,4
4.516,1.881,4
4.489,1.872,4
4.461,1.863,4
4.433,1.854,4
4.406,1.846,4
4.377,1.837,4
4.347,1.829,4
4.318,1.821,4
4.288,1.813,4
4.257,1.805,4
4.227,1.797,4
4.196,1.789,4
4.165,1.781,4
4.134,1.774,4
4.103,1.766,4
4.072,1.759,4
4.04,1.752,4
4.009,1.744,4
3.977,1.737,4
3.946,1.731,4
3.915,1.724,4
3.884,1.717,4
3.853,1.711,4
3.822,1.704,4
3.791,1.698,4
3.76,1.691,4
3.729,1.685,4
3.7,1.679,4
3.67,1.673,4
3.641,1.667,4.002
3.611,1.661,4.342
3.582,1.655,4.617
3.555,1.65,4.62
3.527,1.644,4.619
3.499,1.638,4.617
3.473,1.633,4.615
3.446,1.628,4.613
3.42,1.622,4.611
3.395,1.617,4.609
3.37,1.612,4.606
3.346,1.607,4.603
3.322,1.602,4.601
3.3,1.597,4.598
3.278,1.592,4.595
3.256,1.588,4.592
3.236,1.583,4.589
3.216,1.578,4.585
3.197,1.574,4.582
3.179,1.569,4.579
3.161,1.565,4.575
3.145,1.561,4.572
3.129,1.556,4.568
3.114,1.552,4.564
3.1,1.548,4.561
3.086,1.544,4.557
3.074,1.54,4.553
3.063,1.536,4.549
3.052,1.532,4.545
3.043,1.528,4.541
3.034,1.524,4.537
3.027,1.521,4.533
3.02,1.517,4.528
3.014,1.513,4.524
3.009,1.51,4.52
3.006,1.506,4.516
3.003,1.503,4.511
3.001,1.499,4.507
3,1.496,4.502
3,1.493,4.498
3.002,1.489,4.493
3.004,1.486,4.489
3.007,1.483,4.484
3.011,1.48,4.48
3.016,1.477,4.475
3.022,1.474,4.471
3.029,1.471,4.466
3.037,1.468,4.461
3.046,1.465,4.457
3.056,1.462,4.452
3.066,1.459,4.447
3.078,1.456,4.443
3.091,1.453,4.438
3.105,1.451,4.433
3.119,1.448,4.428
3.134,1.445,4.424
3.15,1.443,4.419
3.168,1.44,4.414
3.185,1.438,4.409
3.204,1.435,4.404
3.223,1.433,4.399
3.243,2.652,4.394
3.264,2.755,4.39
3.286,2.76,4.385
3.308,2.763,4.38
3.331,2.766,4.375
3.355,2.768,4.37
3.38,2.77,4.365
3.404,2.771,4.36
3.43,2.771,4.355
3.456,2.771,4.35
3.483,2.77,4.345
3.51,2.769,4.34
3.538,2.768,4.335
3.566,2.766,4.33
3.594,2.764,4.325
3.623,2.761,4.32
3.652,2.758,4.315
3.682,2.755,4.31
3.712,2.751,4.305
3.742,2.747,4.3
3.772,2.743,4.295
3.804,2.739,4.29
3.834,2.734,4.285
3.866,2.728,4.28
3.896,2.723,4.275
3.928,2.717,4.27
3.959,2.712,4.265
3.991,2.706,4.26
4.022,2.699,4.255
4.054,2.693,4.25
4.084,2.686,4.245
4.116,2.679,4.24
4.147,2.672,4.235
4.178,2.664,4.23
4.209,2.657,4.225
4.239,2.649,4.22
4.271,2.641,4.215
4.3,2.633,4.21
4.33,2.625,4.205
4.359,2.617,4.2
4.389,2.608,4.195
4.417,2.6,4.19
4.445,2.591,4.185
4.474,2.582,4.18
4.501,2.573,4.175
4.528,2.564,4.17
4.555,2.554,4.165
4.58,2.545,4.16
4.605,2.536,4.155
4.63,2.526,4.15
4.654,2.516,4.145
4.678,2.507,4.14
4.7,2.497,4.135
4.722,2.487,4.13
4.744,2.477,4.125
4.765,2.467,4.12
4.784,2.457,4.115
4.804,2.447,4.11
4.822,2.436,4.105
4.839,2.426,4.1
4.856,2.416,4.095
4.872,2.405,4.09
4.887,2.395,4.085
4.901,2.384,4.08
4.914,2.373,4.075
4.926,2.363,4.07
4.938,2.352,4.065
4.948,2.342,4.06
4.958,2.331,4.055
4.966,2.32,4.051
4.974,2.309,4.046
4.98,2.299,4.041
4.986,2.288,4.036
4.991,2.277,4.031
4.995,2.266,4.026
4.997,2.255,4.022
4.999,2.244,4.017
5,2.233,4.012
5,2.222,4.008
4.998,2.211,4.003
4.996,2.2,3.999
4.993,2.189,3.994
4.989,2.178,3.99
4.984,2.167,3.986
4.978,2.156,3.981
4.971,2.145,3.977
4.963,2.134,3.973
4.954,2.123,3.969
4.944,2.112,3.965
4.933,2.102,3.961
4.921,2.09,3.957
4.909,2.08,3.953
4.895,2.069,3.949
4.88,2.058,3.945
4.865,2.047,3.941
4.849,2.036,3.938
4.832,2.025,3.934
4.814,2.014,3.93
4.796,2.004,3.927
4.776,1.993,3.923
4.756,1.983,3.92
4.735,1.973,3.916
4.714,1.962,3.913
4.691,1.952,3.909
4.668,1.942,3.906
4.644,1.932,3.903
4.62,1.923,3.899
4.595,1.913,3.896
4.569,1.904,3.893
4.543,1.894,3.89
4.516,1.885,3.887
4.49,1.876,3.884
4.462,1.867,3.881
4.434,1.858,3.878
4.406,1.849,3.875
4.377,1.841,3.872
4.347,1.832,3.869
4.317,1.823,3.866
4.287,1.814,3.863
4.258,1.805,3.861
4.227,1.796,3.858
4.196,1.788,3.855
4.165,1.781,3.853
4.134,1.773,3.85
4.103,1.766,3.848
4.072,1.759,3.845
4.04,1.751,3.843
4.01,1.745,3.84
3.978,1.738,3.838
3.946,1.731,3.835
3.916,1.724,3.833
3.884,1.717,3.831
3.852,1.711,3.828
3.822,1.704,3.826
3.791,1.698,3.824
3.76,1.692,3.822
3.73,1.685,3.819
3.7,1.679,3.817
3.67,1.673,3.815
3.64,1.667,3.813
3.612,1.662,3.811
3.583,1.656,3.809
3.555,1.65,3.807
3.527,1.645,3.805
3.499,1.639,3.803
3.472,1.634,3.801
3.446,1.629,3.799
3.42,1.623,3.797
3.395,1.618,3.796
3.37,1.613,3.794
3.346,1.608,3.792
3.323,1.603,3.79
3.3,1.598,3.788
3.278,1.593,3.787
3.257,1.589,3.785
3.236,1.584,3.783
3.216,1.579,3.782
3.197,1.575,3.78
3.179,1.571,3.778
3.162,1.566,3.777
3.145,1.562,3.777
3.129,1.558,4.31
3.114,1.553,4.553
3.1,1.549,4.552
3.087,1.545,4.548
3.074,1.541,4.544
3.063,1.537,4.54
3.053,1.534,4.537
3.043,1.53,4.533
3.034,1.526,4.529
3.027,1.522,4.525
3.02,1.519,4.521
3.014,1.515,4.517
3.01,1.511,4.512
3.006,1.508,4.508
3.003,1.505,4.504
3.001,1.501,4.5
3,1.498,4.496
3.001,1.495,4.491
3.002,1.491,4.487
3.004,1.488,4.482
3.007,1.485,4.478
3.011,1.482,4.473
3.016,1.479,4.469
3.022,1.476,4.464
3.029,1.473,4.46
3.037,1.47,4.455
3.046,1.467,4.451
3.056,1.464,4.446
3.067,1.462,4.442
3.078,1.459,4.437
3.091,1.456,4.432
3.105,1.453,4.428
3.119,1.451,4.423
3.134,1.448,4.418
3.151,1.445,4.413
3.168,1.876,4.409
3.185,2.837,4.404
3.204,2.843,4.399
3.223,2.847,4.394
3.244,2.851,4.389
3.264,2.854,4.385
3.286,2.857,4.38
3.308,2.858,4.375
3.332,2.86,4.37
3.355,2.86,4.365
3.379,2.86,4.36
3.404,2.86,4.356
3.43,2.859,4.351
3.456,2.858,4.346
3.482,2.856,4.341
3.509,2.854,4.336
3.538,2.852,4.331
3.566,2.849,4.326
3.594,2.846,4.321
3.623,2.842,4.316
3.652,2.838,4.311
3.682,2.834,4.306
3.712,2.829,4.301
3.743,2.824,4.296
3.773,2.819,4.291
3.803,2.814,4.286
3.834,2.808,4.281
3.866,2.802,4.276
3.896,2.796,4.271
3.928,2.789,4.266
3.959,2.783,4.261
3.991,2.776,4.256
