-1.565,-0.728,0.355,1.158,0,0,0,0,0
-1.544,-0.754,0.329,1.14,0.001,0,0,0,0
-1.52,-0.781,0.301,1.121,0.781,0,0,0,0
-1.495,-0.806,0.275,1.102,1.55,0,0,0,0
-1.469,-0.831,0.248,1.083,1.581,0,0,0,0
-1.442,-0.856,0.221,1.064,1.603,0,0,0,0
-1.413,-0.88,0.194,1.044,1.62,0,0,0,0
-1.383,-0.904,0.167,1.024,1.634,0,0,0,0
-1.351,-0.928,0.14,1.003,1.644,0,0,0,0
-1.319,-0.95,0.114,0.983,1.652,0,0,0,0
-1.285,-0.973,0.086,0.962,1.658,0,0,0,0
-1.25,-0.995,0.06,0.942,1.662,0,0,0,0
-1.213,-1.017,0.032,0.92,1.664,0,0,0,0
-1.176,-1.038,0.005,0.899,1.665,0,0,0,0
-1.138,-1.059,-0.022,0.877,1.664,0,0,0,0
-1.099,-1.079,-0.049,0.856,1.663,0,0,0,0
-1.059,-1.1,-0.076,0.834,1.66,0,0,0,0
-1.019,-1.119,-0.102,0.812,1.656,0,0,0,0
-0.977,-1.138,-0.129,0.79,1.651,0,0,0,0
-0.935,-1.157,-0.156,0.768,1.645,0,0,0,0
-0.891,-1.175,-0.182,0.745,1.639,0,0,0,0
-0.847,-1.193,-0.208,0.723,1.631,0,0,0,0
-0.804,-1.21,-0.233,0.701,1.624,0,0,0,0
-0.759,-1.227,-0.259,0.678,1.615,0,0,0,0
-0.713,-1.244,-0.284,0.655,1.606,0,0,0,0
-0.667,-1.26,-0.309,0.633,1.596,0,0,0,0
-0.62,-1.276,-0.334,0.61,1.586,0,0,0,0
-0.574,-1.291,-0.358,0.587,1.575,0,0,0,0
-0.527,-1.306,-0.382,0.564,1.564,0,0,0,0
-0.479,-1.32,-0.406,0.542,1.552,0,0,0,0
-0.432,-1.334,-0.429,0.519,1.54,0,0,0,0
-0.385,-1.347,-0.452,0.496,1.528,0,0,0,0
-0.336,-1.361,-0.476,0.473,1.515,0,0,0,0
-0.289,-1.373,-0.498,0.45,1.502,0,0,0,0
-0.241,-1.385,-0.52,0.427,1.489,0,0,0,0
-0.193,-1.397,-0.542,0.404,1.475,0,0,0,0
-0.144,-1.408,-0.564,0.381,1.461,0,0,0,0
-0.097,-1.418,-0.585,0.358,1.447,0,0,0,0
-0.049,-1.429,-0.606,0.335,1.433,0,0,0,0
-0.001,-1.438,-0.627,0.312,1.418,0,0,0,0
0.046,-1.448,-0.648,0.289,1.403,0,0,0,0
0.093,-1.456,-0.668,0.266,1.388,0,0,0,0
0.14,-1.464,-0.687,0.243,1.372,0,0,0,0
0.186,-1.472,-0.707,0.221,1.357,-0.003,0,0,0
0.232,-1.479,-0.726,0.198,1.341,0.745,0,0,0
0.279,-1.485,-0.745,0.175,1.325,1.226,0,0,0
0.323,-1.491,-0.763,0.152,1.309,1.233,0,0,0
0.367,-1.495,-0.781,0.13,1.294,1.238,0,0,0
0.412,-1.5,-0.799,0.107,1.277,1.241,0,0,0
0.455,-1.503,-0.817,0.083,1.26,1.243,0,0,0
0.497,-1.506,-0.834,0.061,1.244,1.244,0,0,0
0.539,-1.507,-0.851,0.038,1.227,1.245,0,0,0
0.581,-1.508,-0.867,0.016,1.21,1.244,0,0,0
0.621,-1.507,-0.884,-0.007,1.193,1.243,0,0,0
0.661,-1.506,-0.9,-0.03,1.176,1.241,0,0,0
0.699,-1.502,-0.915,-0.052,1.159,1.238,0,0,0
0.737,-1.497,-0.93,-0.074,1.142,1.235,0,0,0
0.774,-1.491,-0.945,-0.096,1.125,1.231,0,0,0
0.809,-1.484,-0.96,-0.118,1.108,1.226,0,0,0
0.845,-1.473,-0.975,-0.14,1.09,1.221,0,0,0
0.878,-1.459,-0.988,-0.161,1.072,1.216,0,0,0
0.911,-1.442,-1.002,-0.182,1.055,1.21,0,0,0
0.943,-1.421,-1.015,-0.203,1.037,1.204,0,0,0
0.973,-1.395,-1.029,-0.224,1.019,1.197,0,0,0
1.003,-1.363,-1.041,-0.244,1.001,1.191,0,0,0
1.031,-1.325,-1.054,-0.264,0.984,1.183,0,0,0
1.058,-1.277,-1.066,-0.284,0.965,1.176,0,0,0
1.084,-1.222,-1.078,-0.303,0.948,1.168,0,0,0
1.109,-1.154,-1.089,-0.323,0.929,1.16,0,0,0
1.132,-1.075,-1.1,-0.342,0.911,1.151,0,0,0
1.154,-0.987,-1.111,-0.361,0.893,1.143,0,0,0
1.175,-0.891,-1.122,-0.379,0.875,1.134,0,0,0
1.195,-0.787,-1.132,-0.398,0.856,1.125,0,0,0
1.213,-0.685,-1.142,-0.415,0.838,1.116,0,0,0
1.231,-0.58,-1.152,-0.433,0.819,1.106,0,0,0
1.246,-0.479,-1.161,-0.451,0.801,1.096,0,0,0
1.261,-0.378,-1.171,-0.468,0.782,1.086,0,0,0
1.274,-0.28,-1.18,-0.485,0.763,1.076,0,0,0
1.285,-0.186,-1.188,-0.502,0.744,1.066,0,0,0
1.296,-0.095,-1.196,-0.518,0.726,1.056,-0,0,0
1.305,-0.008,-1.204,-0.534,0.707,1.045,0.009,0,0
1.312,0.074,-1.212,-0.55,0.688,1.035,0.871,0,0
1.319,0.153,-1.22,-0.566,0.668,1.024,1.033,0,0
1.324,0.226,-1.227,-0.581,0.649,1.013,1.033,0,0
1.327,0.295,-1.234,-0.596,0.63,1.002,1.033,0,0
1.33,0.361,-1.24,-0.611,0.611,0.991,1.031,0,0
1.33,0.424,-1.247,-0.626,0.592,0.979,1.029,0,0
1.33,0.483,-1.253,-0.64,0.573,0.968,1.027,0,0
1.328,0.539,-1.258,-0.654,0.554,0.957,1.024,0,0
1.325,0.594,-1.264,-0.668,0.534,0.945,1.02,0,0
1.32,0.644,-1.269,-0.682,0.514,0.933,1.016,0,0
1.314,0.692,-1.274,-0.695,0.495,0.921,1.011,0,0
1.307,0.738,-1.279,-0.708,0.475,0.909,1.007,0,0
1.298,0.781,-1.283,-0.721,0.455,0.897,1.001,0,0
1.288,0.822,-1.287,-0.734,0.436,0.886,0.996,0,0
1.277,0.861,-1.291,-0.746,0.416,0.874,0.99,0,0
1.264,0.898,-1.295,-0.759,0.395,0.861,0.984,0,0
1.25,0.932,-1.298,-0.771,0.375,0.849,0.978,0,0
1.235,0.965,-1.301,-0.782,0.355,0.837,0.972,0,0
1.219,0.995,-1.303,-0.794,0.335,0.825,0.965,0,0
1.201,1.023,-1.305,-0.805,0.315,0.812,0.958,0,0
1.182,1.051,-1.307,-0.817,0.294,0.799,0.951,0,0
1.162,1.075,-1.309,-0.828,0.274,0.787,0.944,0,0
1.14,1.098,-1.31,-0.838,0.253,0.775,0.936,0,0
1.118,1.12,-1.311,-0.849,0.233,0.762,0.929,0,0
1.094,1.139,-1.312,-0.859,0.212,0.749,0.921,0,0
1.069,1.157,-1.312,-0.869,0.192,0.737,0.913,0,0
1.043,1.173,-1.312,-0.879,0.171,0.724,0.905,0,0
1.016,1.188,-1.311,-0.889,0.15,0.711,0.897,0,0
0.987,1.201,-1.309,-0.898,0.13,0.699,0.889,0,0
0.957,1.213,-1.307,-0.908,0.109,0.686,0.88,0,0
0.926,1.223,-1.305,-0.917,0.088,0.673,0.872,0,0
0.895,1.231,-1.301,-0.926,0.068,0.66,0.863,0,0
0.862,1.238,-1.297,-0.935,0.047,0.647,0.855,0,0
0.828,1.244,-1.291,-0.943,0.027,0.634,0.846,0,0
0.794,1.249,-1.284,-0.952,0.006,0.621,0.837,0.001,0
0.758,1.252,-1.276,-0.96,-0.014,0.608,0.828,0.128,0
0.722,1.253,-1.266,-0.968,-0.034,0.595,0.819,0.963,0
0.684,1.254,-1.253,-0.976,-0.054,0.583,0.81,0.982,0
0.646,1.253,-1.232,-0.984,-0.074,0.57,0.801,0.98,0
0.607,1.251,-0.278,-0.991,-0.094,0.557,0.792,0.977,0
0.567,1.248,0.416,-0.999,-0.114,0.544,0.783,0.974,0
0.526,1.244,0.545,-1.006,-0.133,0.531,0.773,0.97,0
0.485,1.238,0.646,-1.013,-0.153,0.518,0.764,0.966,0
0.442,1.232,0.73,-1.02,-0.172,0.504,0.755,0.962,0
0.399,1.224,0.803,-1.027,-0.191,0.491,0.745,0.957,0
0.357,1.216,0.866,-1.033,-0.21,0.479,0.736,0.952,0
0.313,1.206,0.924,-1.04,-0.229,0.466,0.727,0.947,0
0.268,1.195,0.975,-1.046,-0.248,0.453,0.717,0.942,0
0.222,1.184,1.022,-1.053,-0.267,0.44,0.708,0.936,0
0.176,1.171,1.064,-1.059,-0.286,0.427,0.698,0.93,0
0.13,1.158,1.102,-1.065,-0.304,0.413,0.689,0.924,0
0.083,1.143,1.137,-1.07,-0.323,0.4,0.679,0.918,0
0.036,1.128,1.168,-1.076,-0.341,0.387,0.669,0.912,0
-0.012,1.112,1.197,-1.082,-0.359,0.374,0.66,0.905,0
-0.06,1.095,1.222,-1.087,-0.377,0.361,0.65,0.899,0
-0.109,1.078,1.245,-1.092,-0.395,0.348,0.64,0.892,0
-0.157,1.06,1.266,-1.098,-0.413,0.335,0.631,0.885,0
-0.206,1.041,1.285,-1.103,-0.431,0.322,0.621,0.878,0
-0.255,1.021,1.301,-1.107,-0.449,0.309,0.611,0.871,0
-0.304,1,1.315,-1.112,-0.466,0.296,0.602,0.864,0
-0.354,0.979,1.328,-1.117,-0.483,0.283,0.592,0.856,0
-0.401,0.958,1.339,-1.121,-0.5,0.27,0.582,0.849,0
-0.45,0.936,1.348,-1.126,-0.517,0.257,0.573,0.842,0
-0.499,0.913,1.355,-1.13,-0.534,0.244,0.563,0.834,0
-0.548,0.89,1.361,-1.134,-0.551,0.231,0.553,0.826,0
-0.597,0.866,1.366,-1.138,-0.568,0.218,0.543,0.819,0
-0.645,0.841,1.369,-1.142,-0.584,0.205,0.533,0.811,0
-0.693,0.816,1.371,-1.146,-0.601,0.192,0.524,0.803,0
-0.739,0.792,1.371,-1.15,-0.616,0.179,0.514,0.795,0
-0.786,0.766,1.371,-1.153,-0.633,0.166,0.504,0.787,0
-0.833,0.739,1.369,-1.157,-0.649,0.153,0.495,0.779,0.003
-0.879,0.713,1.366,-1.16,-0.664,0.14,0.485,0.771,0.534
-0.924,0.685,1.362,-1.163,-0.68,0.127,0.475,0.763,0.944
-0.968,0.659,1.357,-1.166,-0.695,0.114,0.465,0.755,0.947
-1.012,0.631,1.351,-1.169,-0.711,0.101,0.456,0.747,0.943
-1.055,0.603,1.344,-1.172,-0.726,0.088,0.446,0.738,0.938
-1.096,0.575,1.336,-1.175,-0.741,0.076,0.436,0.73,0.934
-1.138,0.546,1.328,-1.178,-0.756,0.063,0.426,0.722,0.929
-1.179,0.517,1.318,-1.18,-0.771,0.05,0.417,0.714,0.924
-1.217,0.488,1.308,-1.182,-0.785,0.038,0.407,0.705,0.919
-1.256,0.458,1.296,-1.184,-0.799,0.025,0.397,0.697,0.913
-1.292,0.429,1.285,-1.186,-0.813,0.013,0.388,0.689,0.908
-1.329,0.399,1.272,-1.182,-0.828,-0,0.378,0.68,0.902
-1.363,0.37,1.259,1.343,-0.841,-0.012,0.368,0.672,0.896
-1.397,0.339,1.244,1.479,-0.856,-0.025,0.358,0.663,0.89
-1.428,0.309,1.23,1.509,-0.869,-0.037,0.349,0.655,0.884
-1.459,0.279,1.215,1.534,-0.882,-0.049,0.339,0.646,0.878
-1.489,0.248,1.199,1.557,-0.896,-0.062,0.33,0.637,0.871
-1.516,0.217,1.182,1.574,-0.909,-0.073,0.32,0.629,0.865
-1.543,0.187,1.165,1.589,-0.922,-0.085,0.31,0.62,0.858
-1.567,0.156,1.148,1.6,-0.935,-0.097,0.301,0.612,0.851
-1.591,0.125,1.13,1.609,-0.947,-0.108,0.291,0.603,0.845
-1.612,0.094,1.112,1.616,-0.96,-0.12,0.282,0.595,0.838
-1.633,0.063,1.093,1.621,-0.972,-0.131,0.272,0.586,0.831
-1.651,0.032,1.073,1.624,-0.985,-0.142,0.263,0.578,0.824
-1.668,0.001,1.053,1.625,-0.997,-0.153,0.253,0.569,0.816
-1.683,-0.029,1.034,1.624,-1.008,-0.164,0.244,0.56,0.809
-1.696,-0.06,1.013,1.622,-1.02,-0.174,0.234,0.552,0.802
-1.708,-0.09,0.992,1.619,-1.032,-0.185,0.224,0.543,0.795
-1.718,-0.12,0.971,1.614,-1.043,-0.195,0.215,0.535,0.788
-1.726,-0.15,0.949,1.608,-1.055,-0.205,0.206,0.526,0.78
-1.733,-0.18,0.927,1.601,-1.066,-0.215,0.196,0.517,0.773
-1.737,-0.209,0.905,1.593,-1.076,-0.225,0.187,0.509,0.765
-1.74,-0.239,0.882,1.583,-1.088,-0.235,0.177,0.5,0.758
-1.741,-0.268,0.86,1.573,-1.098,-0.245,0.168,0.491,0.75
-1.74,-0.296,0.837,1.562,-1.109,-0.254,0.158,0.483,0.743
-1.738,-0.325,0.813,1.55,-1.119,-0.264,0.149,0.474,0.735
-1.733,-0.353,0.79,1.537,-1.129,-0.273,0.14,0.465,0.727
-1.727,-0.38,0.767,1.524,-1.139,-0.282,0.13,0.457,0.72
-1.719,-0.408,0.743,1.509,-1.149,-0.291,0.121,0.448,0.712
-1.71,-0.435,0.718,1.494,-1.159,-0.3,0.111,0.44,0.704
-1.698,-0.462,0.694,1.479,-1.169,-0.308,0.102,0.431,0.697
-1.685,-0.489,0.669,1.462,-1.178,-0.317,0.093,0.422,0.689
-1.67,-0.514,0.645,1.446,-1.188,-0.325,0.084,0.417,0.681
-1.654,-0.54,0.62,1.428,-1.197,-0.334,0.074,0.41,0.673
-1.635,-0.565,0.595,1.411,-1.206,-0.342,0.065,0.402,0.665
-1.615,-0.59,0.57,1.392,-1.215,-0.35,0.056,0.393,0.658
-1.594,-0.615,0.545,1.373,-1.223,-0.358,0.047,0.384,0.65
-1.57,-0.64,0.519,1.354,-1.232,-0.366,0.038,0.375,0.642
-1.545,-0.664,0.494,1.334,-1.241,-0.373,0.028,0.365,0.634
-1.52,-0.687,0.468,1.314,-1.249,-0.381,0.02,0.357,0.626
-1.491,-0.711,0.442,1.293,-1.257,-0.388,0.01,0.348,0.618
-1.462,-0.733,0.417,1.273,-1.265,-0.396,0.001,0.339,0.61
-1.431,-0.757,0.39,1.251,-1.274,-0.403,-0.008,0.33,0.602
-1.399,-0.779,0.364,1.23,-1.281,-0.41,-0.017,0.321,0.594
-1.365,-0.8,0.338,1.208,-1.289,-0.417,-0.026,0.312,0.586
-1.331,-0.822,0.312,1.186,-1.297,-0.424,-0.034,0.303,0.579
-1.294,-0.843,0.286,1.163,-1.304,-0.431,-0.043,0.294,0.571
-1.258,-0.863,0.26,1.141,-1.312,-0.437,-0.052,0.285,0.563
-1.219,-0.883,0.233,1.118,-1.319,-0.444,-0.06,0.276,0.555
-1.18,-0.903,0.207,1.096,-1.325,-0.45,-0.069,0.267,0.547
-1.138,-0.923,0.18,1.072,1.487,-0.456,-0.077,0.258,0.539
-1.097,-0.942,0.154,1.049,1.674,-0.462,-0.085,0.25,0.531
-1.053,-0.961,0.127,1.025,1.669,-0.469,-0.094,0.241,0.523
-1.01,-0.979,0.101,1.001,1.664,-0.475,-0.101,0.232,0.515
-0.966,-0.997,0.075,0.977,1.657,-0.48,-0.109,0.223,0.507
-0.919,-1.015,0.048,0.953,1.649,-0.486,-0.117,0.214,0.499
-0.873,-1.032,0.022,0.928,1.641,-0.492,-0.125,0.205,0.491
-0.827,-1.048,-0.004,0.904,1.632,-0.497,-0.133,0.197,0.483
-0.779,-1.065,-0.03,0.88,1.622,-0.503,-0.14,0.188,0.475
-0.731,-1.081,-0.056,0.855,1.612,-0.508,-0.147,0.179,0.467
-0.682,-1.096,-0.082,0.83,1.601,-0.514,-0.155,0.17,0.459
-0.632,-1.112,-0.107,0.806,1.589,-0.519,-0.162,0.162,0.451
-0.582,-1.127,-0.133,0.781,1.577,-0.524,-0.169,0.153,0.443
-0.531,-1.141,-0.158,0.755,1.564,-0.529,-0.176,0.144,0.435
-0.481,-1.155,-0.182,0.731,1.552,-0.534,-0.183,0.136,0.428
-0.43,-1.169,-0.207,0.706,1.538,-0.539,-0.19,0.127,0.42
-0.377,-1.182,-0.232,0.68,1.524,-0.543,-0.196,0.118,0.412
-0.325,-1.195,-0.257,0.655,1.51,-0.548,-0.203,0.109,0.404
-0.274,-1.207,-0.28,0.63,1.496,-0.553,-0.209,0.101,0.396
-0.221,-1.22,-0.304,0.605,1.481,-0.557,-0.216,0.092,0.388
-0.169,-1.231,-0.328,0.58,1.466,-0.561,-0.223,0.084,0.38
-0.116,-1.243,-0.351,0.554,1.45,-0.566,-0.228,0.075,0.372
-0.064,-1.253,-0.374,0.529,1.435,-0.57,-0.232,0.067,0.364
-0.011,-1.264,-0.397,0.503,1.419,-0.574,-0.236,0.058,0.356
0.041,-1.274,-0.42,0.478,1.403,-0.578,-0.242,0.05,0.349
0.094,-1.284,-0.442,0.452,1.387,-0.582,-0.248,0.041,0.341
0.145,-1.293,-0.464,0.428,1.371,-0.586,-0.254,0.033,0.333
0.198,-1.301,-0.486,0.402,1.354,-0.59,-0.26,0.024,0.325
0.25,-1.31,-0.508,0.376,1.337,-0.594,-0.266,0.016,0.317
0.302,-1.317,-0.529,0.351,1.32,-0.598,-0.272,0.007,0.309
0.352,-1.324,-0.55,0.326,1.303,-0.601,-0.278,-0.001,0.301
0.403,-1.331,-0.571,0.3,1.286,-0.605,-0.283,-0.009,0.294
0.453,-1.337,-0.592,0.275,1.269,-0.609,-0.289,-0.018,0.286
0.503,-1.342,-0.612,0.25,1.251,-0.612,-0.295,-0.026,0.278
0.552,-1.347,-0.632,0.224,1.234,-0.615,-0.3,-0.034,0.27
0.6,-1.35,-0.652,0.199,1.216,-0.619,-0.305,-0.042,0.262
0.649,-1.354,-0.671,0.173,1.198,-0.622,-0.311,-0.051,0.254
0.695,-1.356,-0.69,0.149,1.181,-0.625,-0.316,-0.058,0.247
0.742,-1.358,-0.709,0.123,1.163,-0.628,-0.321,-0.066,0.239
0.787,-1.357,-0.728,0.098,1.145,-0.631,-0.326,-0.074,0.231
0.832,-1.356,-0.746,0.073,1.127,-0.634,-0.331,-0.082,0.223
0.875,-1.354,-0.764,0.048,1.109,-0.637,-0.336,-0.089,0.215
0.918,-1.35,-0.782,0.023,1.091,-0.64,-0.341,-0.097,0.208
0.961,-1.345,-0.8,-0.002,1.072,-0.643,-0.346,-0.105,0.2
1.001,-1.339,-0.817,-0.027,1.054,-0.646,-0.35,-0.112,0.192
1.042,-1.329,-0.834,-0.052,1.036,-0.65,-0.355,-0.119,0.184
1.08,-1.316,-0.851,-0.077,1.017,-0.465,-0.359,-0.126,0.176
1.118,-1.301,-0.867,-0.101,0.999,1.116,-0.364,-0.133,0.169
1.154,-1.282,-0.883,-0.125,0.981,1.122,-0.368,-0.14,0.161
1.19,-1.257,-0.899,-0.149,0.962,1.117,-0.372,-0.147,0.153
1.225,-1.226,-0.915,-0.173,0.943,1.112,-0.376,-0.154,0.145
1.258,-1.189,-0.93,-0.197,0.925,1.107,-0.381,-0.161,0.138
1.289,-1.142,-0.945,-0.22,0.906,1.101,-0.385,-0.167,0.13
1.32,-1.086,-0.959,-0.243,0.888,1.095,-0.389,-0.174,0.122
1.349,-1.016,-0.974,-0.266,0.869,1.089,-0.393,-0.18,0.115
1.378,-0.933,-0.988,-0.288,0.85,1.082,-0.396,-0.186,0.107
1.404,-0.839,-1.002,-0.31,0.831,1.075,-0.4,-0.193,0.099
1.43,-0.735,-1.016,-0.332,0.813,1.068,-0.404,-0.199,0.091
1.454,-0.625,-1.029,-0.354,0.794,1.06,-0.407,-0.205,0.084
1.477,-0.51,-1.042,-0.375,0.775,1.052,-0.411,-0.211,0.076
