4,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.022,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.054,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.085,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.116,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.148,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.178,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.209,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.24,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.271,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.3,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.33,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.36,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.389,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.418,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.446,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.474,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.502,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.528,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.554,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.581,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.606,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.631,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.654,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.678,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.701,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.723,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.744,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.765,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.785,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.804,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.822,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.839,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.856,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.872,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.887,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.901,3.998,3.912,3.084,2,3.084,3.912,3.998,4
4.914,3.998,3.912,3.084,2,3.084,3.912,3.998,4
